index,age,workclass,education,education_num,martial_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,country,target,adv_label,eq_odds_label,lfr_label,adv_pre_label,eq_pre_label,lfr_pre_label,adv_change,eq_change,lfr_change,all_methods_agree
3595,27,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,White,Female,0,0,36,United-States,>50K,0,1,1,0,0,0,0,1,1,0
31390,61,,Masters,14,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,>50K,0,0,0,0,0,0,0,0,0,1
13848,54,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
31028,43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,>50K,1,1,1,1,1,1,0,0,0,1
19067,19,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
20441,44,Private,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K,1,0,1,1,1,1,0,-1,0,0
15647,40,Private,Assoc-voc,11,Divorced,Craft-repair,Unmarried,White,Male,0,0,50,United-States,>50K,0,0,0,0,0,0,0,0,0,1
7122,38,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K,0,0,0,0,0,0,0,0,0,1
31849,21,Self-emp-not-inc,Assoc-voc,11,Never-married,Farming-fishing,Own-child,White,Male,0,0,98,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
7332,60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
14615,67,Federal-gov,Bachelors,13,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,1,0,0,0,0,0,1,0,0
10110,19,,Some-college,10,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
16568,25,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
3231,52,,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
2205,47,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,United-States,>50K,0,1,0,0,0,0,0,1,0,0
3969,59,,Assoc-acdm,12,Divorced,,Not-in-family,White,Male,0,0,8,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
32531,30,,Bachelors,13,Never-married,,Not-in-family,Asian-Pac-Islander,Female,0,0,99,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
19930,66,Private,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,16,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30530,57,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,<=50K,0,0,1,0,0,0,0,0,1,0
26438,47,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,2174,0,40,England,<=50K,0,1,0,0,0,0,0,1,0,0
21683,48,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
10133,57,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
11329,29,Federal-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
23720,27,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
18951,41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
1243,65,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,59,United-States,>50K,0,0,0,0,0,0,0,0,0,1
25402,19,State-gov,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,594,0,24,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
9116,25,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
17619,32,Private,7th-8th,4,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
7678,31,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,97,United-States,>50K,0,1,1,1,1,1,-1,0,0,0
6102,18,Self-emp-inc,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,30,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
24446,39,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,1,1,0,0,0,0,1,1,0,0
13973,45,Private,Assoc-acdm,12,Divorced,Transport-moving,Not-in-family,White,Male,0,0,55,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
7915,33,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K,0,0,0,0,0,0,0,0,0,1
21001,19,Private,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,10,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
16761,44,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K,0,0,0,1,1,1,-1,-1,-1,1
898,30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,1,1,0,1,1,1,0,0,-1,0
8730,53,Private,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
5440,35,,HS-grad,9,Never-married,,Not-in-family,White,Female,0,0,4,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
28436,42,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
13019,49,State-gov,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,44,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
9845,23,Private,Some-college,10,Separated,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30575,23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,2597,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
3582,29,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27071,35,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,>50K,1,1,1,1,1,1,0,0,0,1
7103,32,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
4054,34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,1,1,1,1,1,1,0,0,0,1
30652,30,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,42,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
22715,47,State-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
1860,23,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
25102,51,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
9405,45,Local-gov,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
11506,73,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
10805,25,,Some-college,10,Never-married,,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
23515,76,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,6,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27077,55,Private,9th,5,Divorced,Craft-repair,Unmarried,White,Female,99999,0,37,United-States,>50K,1,1,0,1,1,1,0,0,-1,0
245,56,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,,<=50K,0,0,0,0,0,0,0,0,0,1
27753,29,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3103,0,45,United-States,>50K,1,1,0,1,1,1,0,0,-1,0
15358,27,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,Jamaica,<=50K,0,0,0,0,0,0,0,0,0,1
13025,84,,5th-6th,3,Widowed,,Not-in-family,White,Male,0,0,15,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
29858,20,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
22880,43,Private,12th,8,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
29718,33,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K,1,1,1,1,1,1,0,0,0,1
434,27,Private,Some-college,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,1980,40,Philippines,<=50K,0,0,0,0,0,0,0,0,0,1
11207,65,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,1,0,1,1,1,-1,0,-1,0
16076,57,Private,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,22,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
2084,28,,HS-grad,9,Married-civ-spouse,,Wife,White,Female,0,0,17,Honduras,<=50K,0,0,1,0,0,0,0,0,1,0
9430,27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3908,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30224,51,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
29084,46,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,40,United-States,<=50K,0,1,1,1,1,1,-1,0,0,0
5441,46,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,45,Italy,<=50K,0,0,0,0,0,0,0,0,0,1
18599,28,,HS-grad,9,Married-civ-spouse,,Other-relative,White,Male,0,0,16,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
15809,58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,United-States,>50K,0,0,0,0,0,0,0,0,0,1
30770,24,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
10058,23,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
20284,34,Private,Bachelors,13,Never-married,Sales,Unmarried,Black,Male,0,0,45,,<=50K,0,0,0,0,0,0,0,0,0,1
13929,32,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
15944,60,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1,1,1,1,1,1,0,0,0,1
24411,48,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
24081,67,Self-emp-not-inc,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
21503,35,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Cambodia,<=50K,0,0,0,0,0,0,0,0,0,1
31925,40,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,1,1,1,1,1,1,0,0,0,1
4647,33,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,Jamaica,<=50K,0,0,0,0,0,0,0,0,0,1
18,38,Private,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
13632,31,State-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
13618,33,Private,Assoc-voc,11,Never-married,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
28982,48,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
5769,48,Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
17263,34,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
12835,44,State-gov,11th,7,Separated,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
22463,24,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
13378,37,Local-gov,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,1,1,0,0,0,0,1,1,0
9939,43,Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,India,>50K,0,0,1,0,0,0,0,0,1,0
16474,54,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,>50K,0,1,1,1,1,1,-1,0,0,0
11764,46,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,Japan,>50K,1,1,1,1,1,1,0,0,0,1
16730,42,Private,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
1925,30,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,>50K,0,0,0,0,0,0,0,0,0,1
24119,49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,1,1,1,1,1,1,0,0,0,1
24881,48,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
5108,44,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,0,0,0,1,1,1,-1,-1,-1,1
8507,34,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
22162,30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
20117,62,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,6,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
7794,33,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,36,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
31194,59,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
31738,30,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,55,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27952,21,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,32,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
7371,47,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K,1,1,1,1,1,1,0,0,0,1
19337,72,,HS-grad,9,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,0,0,1,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
4784,30,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,50,United-States,>50K,1,1,1,1,1,1,0,0,0,1
27707,17,,10th,6,Never-married,,Own-child,Black,Male,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
20762,31,State-gov,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
15310,19,,11th,7,Married-civ-spouse,,Wife,Asian-Pac-Islander,Female,0,0,40,Laos,<=50K,0,0,0,0,0,0,0,0,0,1
17002,42,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,>50K,1,1,0,1,1,1,0,0,-1,0
27756,24,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
3689,70,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
31294,38,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,33,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
13017,27,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,Peru,<=50K,0,0,0,0,0,0,0,0,0,1
29162,23,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
24814,37,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,Mexico,<=50K,0,0,0,0,0,0,0,0,0,1
17432,32,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
23898,57,Private,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27854,23,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
20523,29,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,1,0,0,1,1,1,0,-1,-1,0
26002,50,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,1,1,1,-1,-1,-1,1
23650,55,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,55,United-States,<=50K,1,1,0,1,1,1,0,0,-1,0
20836,39,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Male,4787,0,40,United-States,>50K,1,0,0,0,0,0,1,0,0,0
17674,36,State-gov,HS-grad,9,Never-married,Exec-managerial,Unmarried,Black,Male,0,0,90,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
14318,27,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K,1,0,0,0,0,0,1,0,0,0
18718,40,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,55,United-States,>50K,0,0,0,1,1,1,-1,-1,-1,1
10601,35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
2241,54,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27139,25,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
5626,43,Private,Some-college,10,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
29439,32,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
10305,33,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,India,<=50K,0,0,0,0,0,0,0,0,0,1
24252,26,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,78,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30199,21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
9548,47,Federal-gov,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
11894,44,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
25169,19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
29902,64,,Prof-school,15,Married-civ-spouse,,Husband,White,Male,0,0,16,United-States,<=50K,0,0,1,1,1,1,-1,-1,0,0
22408,34,Private,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,Mexico,<=50K,0,0,0,0,0,0,0,0,0,1
15797,21,Private,9th,5,Never-married,Other-service,Own-child,White,Female,0,0,50,Mexico,<=50K,0,0,0,0,0,0,0,0,0,1
21988,70,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,28,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27061,45,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
26101,38,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1485,60,Cuba,>50K,1,1,0,1,1,1,0,0,-1,0
26786,30,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
12388,18,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
11825,20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
9590,47,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
2596,23,Private,10th,6,Never-married,Craft-repair,Own-child,Black,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
2069,34,Private,Some-college,10,Divorced,Exec-managerial,Own-child,White,Male,0,0,44,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
4318,26,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
18981,25,Private,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
29070,36,Private,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
2798,35,Private,11th,7,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
71,31,Private,Bachelors,13,Separated,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
23577,52,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30900,29,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
17806,38,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,55,United-States,<=50K,1,1,1,0,0,0,1,1,1,1
25230,33,Private,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,4650,0,35,United-States,<=50K,1,0,0,0,0,0,1,0,0,0
6189,32,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
17320,40,Private,Assoc-voc,11,Separated,Craft-repair,Not-in-family,White,Female,0,0,60,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27892,38,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
683,23,Local-gov,Some-college,10,Separated,Exec-managerial,Unmarried,Black,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
22497,28,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,Mexico,<=50K,0,0,0,0,0,0,0,0,0,1
14201,30,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Male,1151,0,30,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
7352,18,,Some-college,10,Never-married,,Own-child,White,Male,0,0,60,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
28840,21,Private,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,25,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
13134,41,State-gov,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
280,22,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,Germany,<=50K,0,0,0,0,0,0,0,0,0,1
9716,62,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
26779,31,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,8,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
12292,17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
