,sex,biased_score
47550,0,0.8440980315208435
60168,1,0.8530142903327942
58968,1,0.4415179193019867
5053,1,0.5754228234291077
26813,1,0.925398051738739
52338,1,0.925398051738739
55379,0,0.13613057136535645
41000,1,0.10209941864013672
29974,0,0.06202348321676254
23172,0,0.13682116568088531
19798,1,0.4271640181541443
7904,0,0.13682116568088531
55229,1,0.9536880850791931
32436,1,0.22940102219581604
53748,0,0.01921267807483673
59026,1,0.8817625045776367
59641,1,0.9399562478065491
38518,1,0.580453097820282
52295,1,0.22940102219581604
28283,1,0.7174679636955261
40485,0,0.8143014907836914
31497,1,0.2190810889005661
39293,1,0.9557764530181885
37406,0,0.8905282616615295
51464,0,0.8462326526641846
49492,1,0.9449265599250793
48510,1,0.4271640181541443
31541,1,0.9160712957382202
38988,1,0.580453097820282
12903,1,0.1886504888534546
57764,1,0.5745612382888794
23802,0,0.06202348321676254
2416,1,0.9417861700057983
8344,1,0.3735223114490509
59922,0,0.03726467490196228
40004,0,0.07672024518251419
32521,0,0.7096688747406006
46812,0,0.18655365705490112
32516,1,0.9146485924720764
27655,1,0.5745612382888794
49433,1,0.8817625045776367
25698,0,0.0017617079429328442
54472,1,0.10209941864013672
29955,1,0.9774689674377441
12377,1,0.38472482562065125
37250,0,0.06228902190923691
29350,0,0.8695477843284607
38404,0,0.006939058657735586
17847,0,0.7572401762008667
32204,1,0.444648802280426
9417,1,0.4271640181541443
42785,0,0.22236759960651398
45343,1,0.3902655243873596
35041,0,0.045898422598838806
20567,1,0.9399562478065491
22449,0,0.06202348321676254
7392,1,0.5754228234291077
36500,0,0.10853730887174606
13654,0,0.13613057136535645
7809,1,0.8458249568939209
28885,0,0.6933062672615051
35812,1,0.506356418132782
32606,1,0.5506294369697571
44871,0,0.02803204581141472
20104,0,0.18749931454658508
16092,1,0.5472475290298462
41456,1,0.37004807591438293
3625,0,0.02668182924389839
24511,0,0.10726498812437057
8540,0,0.8515620231628418
11821,1,0.5685655474662781
53786,0,0.7876865267753601
26851,0,0.09689915925264359
53141,0,0.05810455232858658
43317,0,0.18749931454658508
19475,0,0.1638220250606537
31501,0,0.08373767882585526
51970,1,0.918918251991272
31966,0,0.003225067863240838
16054,0,0.7576110363006592
23836,0,0.07631801813840866
19789,1,0.580453097820282
5785,1,0.049524497240781784
17259,1,0.10209941864013672
43980,0,0.21869675815105438
23997,0,0.7096688747406006
56335,0,0.13682116568088531
18777,0,0.09307333827018738
47599,0,0.8609932661056519
57989,0,0.8575028777122498
27392,1,0.5685655474662781
55139,1,0.901491641998291
18393,0,0.13613057136535645
1446,1,0.8530142903327942
8759,0,0.22236759960651398
29966,0,0.060259316116571426
45000,0,0.06174570694565773
47903,0,0.38015657663345337
22831,1,0.5745612382888794
45947,1,0.9449265599250793
57815,0,0.00587564567103982
21075,0,0.8608558177947998
22839,1,0.3373814821243286
15414,1,0.22810102999210358
8735,0,0.13613057136535645
34022,0,0.09689915925264359
4470,1,0.9695818424224854
58614,1,0.5754228234291077
19327,1,0.9841041564941406
5472,0,0.7720831036567688
56345,0,0.1641095131635666
8817,0,0.003225067863240838
41881,1,0.9160712957382202
14252,0,0.8899842500686646
48356,1,0.9904581308364868
24915,1,0.9399562478065491
33300,1,0.3735223114490509
16036,1,0.049524497240781784
30746,1,0.9102999567985535
37745,0,0.8401644825935364
2211,1,0.5745612382888794
49165,1,0.5472475290298462
22639,1,0.10209941864013672
36725,1,0.901491641998291
112,1,0.933598518371582
57258,1,0.9160712957382202
42896,1,0.7765515446662903
22202,0,0.5995787978172302
26868,0,0.047591716051101685
4160,1,0.9445201754570007
3788,1,0.933598518371582
26561,1,0.37004807591438293
9955,0,0.8752301931381226
57810,0,0.03974485397338867
6859,1,0.9655177593231201
20356,1,0.10209941864013672
40765,0,0.22236759960651398
56022,0,0.8143014907836914
9677,1,0.8927527666091919
2592,0,0.8608558177947998
43106,0,0.09307333827018738
21708,1,0.049524497240781784
47336,0,0.10726498812437057
50122,0,0.6659424304962158
2925,1,0.9533494710922241
31889,0,0.21869675815105438
51273,1,0.901491641998291
60319,0,0.06202348321676254
3438,1,0.03597930073738098
59727,0,0.7400627136230469
42248,1,0.5745612382888794
53264,1,0.4415179193019867
31589,1,0.7031369209289551
527,1,0.925398051738739
34,1,0.9586039185523987
12063,0,0.8614852428436279
12161,1,0.9160712957382202
3617,1,0.8987916707992554
3108,0,0.299209326505661
34321,0,0.05781204625964165
7012,1,0.9399562478065491
56788,0,0.42653748393058777
14935,0,0.42653748393058777
34223,1,0.005443047732114792
8780,1,0.933598518371582
14300,0,0.1037466749548912
3498,1,0.580453097820282
26941,1,0.5030678510665894
979,1,0.9841041564941406
50569,1,0.9160712957382202
4782,1,0.9033746719360352
50952,0,0.7648131847381592
58886,0,0.09689915925264359
53548,1,0.4271640181541443
42734,1,0.12652309238910675
48887,0,0.18655365705490112
56432,1,0.8128947615623474
47351,0,0.21869675815105438
45515,1,0.09814440459012985
49510,1,0.8458249568939209
49725,0,0.003225067863240838
48457,0,0.06174570694565773
5050,0,0.06174570694565773
52137,1,0.09814440459012985
12559,1,0.9449434280395508
28329,0,0.047591716051101685
10066,1,0.049524497240781784
45969,1,0.580453097820282
35024,1,0.4271640181541443
58070,0,0.18749931454658508
54601,0,0.8143014907836914
51221,1,0.017238326370716095
7181,1,0.3373814821243286
2836,0,0.8143014907836914
227,0,0.07631801813840866
53878,1,0.925398051738739
52016,1,0.5685655474662781
19667,1,0.9160712957382202
19651,1,0.017238326370716095
49950,0,0.18655365705490112
20786,0,0.9600855112075806
34195,1,0.580453097820282
7586,1,0.9920679926872253
36307,0,0.1641095131635666
35340,1,0.9160712957382202
51142,0,0.13682116568088531
24671,0,0.06228902190923691
17455,0,0.8614852428436279
37211,0,0.8231392502784729
20623,0,0.643689751625061
27815,0,0.8024867177009583
13575,1,0.30739566683769226
11497,1,0.017238326370716095
51193,1,0.933598518371582
43937,0,0.42035233974456787
10958,1,0.925398051738739
15123,0,0.8462326526641846
13172,0,0.13682116568088531
18444,0,0.8143014907836914
41170,0,0.07631801813840866
43084,0,0.7400627136230469
59068,1,0.9399562478065491
42811,1,0.9449434280395508
47620,0,0.8277146816253662
34314,1,0.8303549289703369
25825,0,0.8608558177947998
4243,1,0.9449265599250793
30021,0,0.045898422598838806
29727,0,0.9362791776657104
9123,1,0.3902655243873596
9899,1,0.925398051738739
34586,0,0.8401644825935364
1270,1,0.3373814821243286
56350,0,0.04551757127046585
45885,0,0.04028789699077606
46307,1,0.2772219479084015
31256,0,0.006939058657735586
30765,0,0.06459101289510727
52822,0,0.1641095131635666
59880,0,0.42653748393058777
25328,1,0.3772783577442169
50837,1,0.10209941864013672
3329,0,0.07443996518850327
23408,0,0.13613057136535645
48241,1,0.3902655243873596
53415,1,0.276359885931015
11964,0,0.09442749619483948
30771,1,0.9445201754570007
36002,0,0.8608558177947998
48571,1,0.4271640181541443
8739,0,0.21463057398796082
35767,0,0.7590540051460266
37772,1,0.9160712957382202
33791,0,0.051161013543605804
26634,1,0.9399562478065491
49451,0,0.8614852428436279
15733,1,0.580453097820282
50166,0,0.43145835399627686
38368,1,0.9399562478065491
22991,1,0.24537324905395508
23876,1,0.8987916707992554
3289,1,0.5506294369697571
32781,1,0.17097967863082886
58986,0,0.13613057136535645
51633,0,0.07631801813840866
36876,0,0.03729701787233353
42383,0,0.18655365705490112
51171,0,0.08462922275066376
17250,0,0.060259316116571426
33414,0,0.047591716051101685
9014,0,0.006939058657735586
9439,1,0.8927527666091919
16016,0,0.13613057136535645
22039,0,0.8575028777122498
5669,0,0.05620122700929642
59097,1,0.901491641998291
50138,1,0.9889562129974365
54723,1,0.4415179193019867
7145,0,0.060259316116571426
26258,0,0.22236759960651398
51113,1,0.8530142903327942
25146,0,0.06202348321676254
9487,0,0.06459101289510727
19718,0,0.38015657663345337
53086,0,0.047591716051101685
27422,1,0.9399562478065491
6060,0,0.6854924559593201
30869,0,0.8609932661056519
19173,1,0.9564341902732849
22506,1,0.13758860528469086
53434,0,0.7980120778083801
3460,1,0.933598518371582
44280,1,0.9539139866828918
48139,1,0.5472475290298462
18074,0,0.8614852428436279
2328,1,0.4271640181541443
40201,0,0.03726467490196228
36348,1,0.049524497240781784
48623,0,0.06228902190923691
25288,1,0.9419626593589783
57668,0,0.17560960352420807
23843,0,0.06202348321676254
56784,1,0.5754228234291077
3572,1,0.35405978560447693
27433,0,0.17560960352420807
58561,0,0.033752430230379105
22027,0,0.8851699233055115
17557,0,0.8462326526641846
5445,0,0.13613057136535645
56599,0,0.4105472266674042
59966,0,0.047591716051101685
56477,1,0.10209941864013672
13401,1,0.925398051738739
37946,0,0.6854924559593201
6670,0,0.18655365705490112
43325,1,0.5685655474662781
48976,1,0.10209941864013672
9368,1,0.24311862885951996
38586,1,0.9399562478065491
2231,1,0.5506294369697571
59347,1,0.979806661605835
55213,1,0.9557968974113464
31075,0,0.06228902190923691
44394,1,0.9399562478065491
38951,1,0.5472475290298462
31258,1,0.22940102219581604
33436,1,0.9399562478065491
43666,1,0.9789558053016663
41295,1,0.37004807591438293
29001,0,0.02328965812921524
49778,0,0.06174570694565773
50084,0,0.006939058657735586
2675,1,0.5745612382888794
23107,0,0.07631801813840866
4221,0,0.8450371623039246
52741,0,0.006939058657735586
42774,1,0.37004807591438293
41616,1,0.9160712957382202
18694,1,0.09814440459012985
46817,1,0.3735223114490509
25663,1,0.5472475290298462
40400,0,0.5414791703224182
54916,1,0.925398051738739
15801,1,0.901491641998291
3877,1,0.9160712957382202
57868,0,0.17560960352420807
38899,0,0.052404388785362244
22420,0,0.006939058657735586
54040,1,0.925398051738739
49907,1,0.9033746719360352
17665,0,0.8246038556098938
27017,1,0.9030636548995972
43250,0,0.13613057136535645
58763,1,0.9449265599250793
54873,1,0.925398051738739
48394,0,0.03697365149855614
56504,0,0.42035233974456787
13847,1,0.5506294369697571
2090,0,0.13682116568088531
32232,1,0.925398051738739
55205,1,0.6626402139663696
43039,0,0.1641095131635666
38289,1,0.5745612382888794
59021,0,0.01921267807483673
25668,0,0.16909319162368774
50029,0,0.8024867177009583
51854,1,0.783248782157898
22370,0,0.18655365705490112
2969,0,0.13613057136535645
49585,0,0.42653748393058777
51213,1,0.9160712957382202
41843,0,0.006939058657735586
60066,1,0.4415179193019867
19561,1,0.7765515446662903
36853,1,0.017238326370716095
58281,1,0.9399562478065491
29067,0,0.46255916357040405
35170,0,0.13613057136535645
24545,0,0.22236759960651398
34669,1,0.37004807591438293
9632,1,0.4271640181541443
14425,1,0.3735223114490509
60059,1,0.5745612382888794
1787,0,0.13682116568088531
35114,1,0.901491641998291
42136,1,0.9246853590011597
42453,0,0.07631801813840866
26958,1,0.9829167127609253
7239,0,0.07631801813840866
8700,0,0.01921267807483673
51945,0,0.5041130185127258
51300,1,0.5685655474662781
5275,0,0.7400627136230469
57663,1,0.4415179193019867
55234,1,0.5685655474662781
25348,0,0.17560960352420807
28479,1,0.37004807591438293
24023,1,0.925398051738739
50797,0,0.8024867177009583
10537,0,0.047591716051101685
21439,0,0.06430960446596146
47861,1,0.4343738257884979
24728,1,0.5138913989067078
3644,1,0.15300221741199493
9869,1,0.9419626593589783
8406,1,0.5745612382888794
42641,0,0.1729944944381714
30390,0,0.8575028777122498
27768,0,0.09614115208387375
9956,0,0.04205218702554703
27995,0,0.1641095131635666
48073,0,0.7739098072052002
33108,0,0.06202348321676254
32875,0,0.8608558177947998
6134,1,0.5745612382888794
30248,0,0.1641095131635666
55949,0,0.1641095131635666
55011,1,0.8817625045776367
44192,1,0.1546940803527832
11817,0,0.8515620231628418
47736,0,0.8752301931381226
11563,1,0.2995470464229584
22366,1,0.8152665495872498
492,1,0.9539139866828918
43725,0,0.2356882393360138
1973,1,0.8584049940109253
7222,1,0.925398051738739
29259,0,0.17560960352420807
54425,0,0.7035703659057617
29787,0,0.8515620231628418
41945,1,0.9160712957382202
48538,0,0.1641095131635666
33551,1,0.44066673517227173
50082,1,0.2772219479084015
47845,1,0.3772783577442169
14390,0,0.047591716051101685
1297,0,0.1641095131635666
24884,1,0.35405978560447693
10315,0,0.05810455232858658
28627,0,0.7400627136230469
17560,0,0.06228902190923691
52592,1,0.925398051738739
40386,1,0.9504896402359009
16,0,0.7461986541748047
23998,0,0.8462326526641846
26965,0,0.8024867177009583
23059,0,0.1641095131635666
50866,1,0.22940102219581604
3608,1,0.9160712957382202
46800,1,0.5685655474662781
20952,1,0.3735223114490509
41872,1,0.5685655474662781
560,1,0.17097967863082886
59271,0,0.03592991828918457
6229,0,0.06228902190923691
51521,0,0.09689915925264359
32434,0,0.07631801813840866
2700,0,0.18749931454658508
18190,0,0.01921267807483673
15986,1,0.12343667447566986
20599,1,0.18594516813755035
45744,1,0.11943545192480087
45784,0,0.047591716051101685
1919,1,0.45627522468566895
25026,0,0.052404388785362244
42553,1,0.0391482412815094
34847,0,0.8752301931381226
16445,1,0.9564341902732849
47658,1,0.5472475290298462
20918,0,0.1641095131635666
18538,0,0.1918390989303589
56284,1,0.901491641998291
11749,0,0.8143014907836914
31216,1,0.933598518371582
28276,0,0.8575028777122498
4673,0,0.36628565192222595
44354,1,0.5685655474662781
54360,1,0.5685655474662781
8138,1,0.9480878710746765
54721,0,0.8608558177947998
27640,1,0.5506294369697571
41791,1,0.933598518371582
4612,0,0.8609932661056519
51056,0,0.09484092891216278
14612,0,0.006939058657735586
32427,0,0.8024867177009583
32993,0,0.06459101289510727
21186,1,0.925398051738739
16478,1,0.9299434423446655
28293,0,0.8143014907836914
35811,0,0.8462326526641846
35596,1,0.09814440459012985
4824,0,0.8752301931381226
33408,0,0.8916951417922974
11330,0,0.13613057136535645
16188,1,0.9399562478065491
42457,1,0.9449265599250793
55093,0,0.06459101289510727
19753,0,0.07631801813840866
39089,0,0.06174570694565773
30587,0,0.18655365705490112
22743,1,0.898802638053894
41064,0,0.8450371623039246
57133,1,0.9445201754570007
15437,1,0.22940102219581604
7839,1,0.9449434280395508
39267,1,0.5685655474662781
9697,0,0.06228902190923691
53083,1,0.21654081344604492
19405,0,0.033388324081897736
42310,0,0.09689915925264359
47859,0,0.6148203611373901
46051,1,0.5754228234291077
33333,0,0.661338210105896
6617,1,0.22508259117603302
52194,0,0.13682116568088531
36738,1,0.8045291304588318
41446,1,0.5685655474662781
45904,0,0.09005670249462128
7138,1,0.8530142903327942
15628,1,0.580453097820282
36125,1,0.9557968974113464
27542,0,0.8515620231628418
17392,1,0.5685655474662781
2013,1,0.444648802280426
47616,1,0.5754228234291077
15822,1,0.22940102219581604
43454,0,0.8609932661056519
51900,0,0.8671730756759644
54592,0,0.8609932661056519
57267,0,0.03729701787233353
53902,1,0.22656254470348358
30532,1,0.8530142903327942
19504,1,0.9750708937644958
21503,0,0.018068263307213783
56850,0,0.18655365705490112
38685,0,0.006939058657735586
3794,0,0.07631801813840866
24140,0,0.8024867177009583
29824,0,0.01254260540008545
17274,1,0.8817625045776367
13773,1,0.017238326370716095
59989,0,0.14617140591144562
34708,0,0.8614852428436279
7257,0,0.8515620231628418
3778,1,0.09814440459012985
35231,1,0.933598518371582
28450,0,0.006939058657735586
34356,0,0.8379201292991638
55568,1,0.9106763601303101
54643,1,0.9278896450996399
56931,1,0.017238326370716095
35436,1,0.33154386281967163
10505,1,0.24893395602703094
49135,1,0.9080740213394165
57419,1,0.8820088505744934
51318,0,0.8609932661056519
17751,0,0.8462326526641846
12908,1,0.3902655243873596
52533,0,0.2211717665195465
55597,1,0.8817625045776367
27097,0,0.06202348321676254
44102,1,0.580453097820282
40068,0,0.8614852428436279
48633,1,0.580453097820282
23565,0,0.06228902190923691
41140,1,0.5745612382888794
36698,0,0.17560960352420807
11767,1,0.580453097820282
4108,1,0.2995470464229584
39383,1,0.9399562478065491
55907,0,0.18655365705490112
57595,0,0.07631801813840866
30799,0,0.7035703659057617
19957,0,0.07680682092905045
4409,0,0.8614852428436279
30253,0,0.01921267807483673
1407,1,0.5754228234291077
27005,1,0.17097967863082886
14756,1,0.38472482562065125
39142,0,0.1918390989303589
3986,0,0.26694348454475403
52984,1,0.2080736607313156
43151,1,0.7963873744010925
14795,0,0.04750603064894676
29744,1,0.9519037008285522
4100,1,0.8152665495872498
44973,1,0.20590651035308838
24718,0,0.023789668455719948
45706,1,0.5745612382888794
26894,1,0.9915237426757812
27162,0,0.03592991828918457
14074,1,0.933598518371582
48857,0,0.06228902190923691
42801,0,0.21044041216373444
58443,1,0.5754228234291077
53426,0,0.07631801813840866
16370,0,0.13682116568088531
22448,1,0.4271640181541443
17765,0,0.06228902190923691
27038,0,0.8008700013160706
44725,1,0.18934781849384308
39168,1,0.580453097820282
43,0,0.05195659399032593
39937,0,0.05620122700929642
16032,1,0.9780274629592896
34435,1,0.05849340558052063
41585,0,0.07734468579292297
24923,0,0.07384654879570007
54219,1,0.2676866352558136
29307,0,0.8615553975105286
13788,0,0.06228902190923691
7157,0,0.015303868800401688
60136,0,0.19648191332817078
52636,1,0.2676866352558136
60051,0,0.047591716051101685
18186,1,0.9536880850791931
4072,0,0.09484092891216278
21793,0,0.7400627136230469
51834,0,0.051161013543605804
24782,0,0.18749931454658508
32983,1,0.07237834483385086
44810,1,0.37004807591438293
14558,0,0.03726467490196228
51514,1,0.017238326370716095
41192,1,0.007541125640273094
51263,1,0.8530142903327942
54454,1,0.8079143762588501
59180,1,0.17097967863082886
17464,0,0.17560960352420807
36946,1,0.7182911038398743
51180,1,0.5754228234291077
22360,1,0.32088401913642883
8724,1,0.925398051738739
459,1,0.9904581308364868
35529,0,0.09689915925264359
11617,0,0.8024867177009583
1146,0,0.06380804628133774
26290,0,0.1918390989303589
39590,1,0.9417861700057983
1720,1,0.9925287961959839
30438,0,0.06174570694565773
27813,1,0.10209941864013672
29351,0,0.8614852428436279
44981,0,0.046349335461854935
16022,1,0.9571071267127991
47222,0,0.13613057136535645
49895,0,0.17560960352420807
